x1,x2,cluster
0.85670300,1.09082400,7
1.09524300,0.79558200,0
1.14368600,1.24345400,0
0.29148800,0.21723200,6
0.13902400,0.33761300,8
0.38188400,0.06929000,6
0.24220700,0.42242900,8
0.48969600,0.15998800,4
0.48974000,0.08180800,4
0.24518500,0.38699000,8
0.00104800,0.11973400,6
0.45547000,0.25364900,4
0.39539200,0.48396400,8
0.09000400,0.01496200,6
0.34960800,0.48525500,8
0.12087600,0.42075700,8
0.30291200,0.44398200,8
0.35136700,0.16870000,6
0.29205800,0.23632700,6
0.10107500,0.09030100,6
0.26782700,0.06818000,6
0.24137800,0.01942100,6
0.25209700,0.42646500,8
0.09115600,0.23464000,6
0.34370900,0.04484500,6
0.08941400,0.32438000,6
0.37085900,0.37353500,8
0.45878500,0.29682900,4
0.41793900,0.46146500,8
0.26194800,0.24545400,6
0.02555800,0.34309000,6
0.33152300,0.38532000,8
0.07387200,0.47183900,8
0.02331800,0.29543500,6
0.21144100,0.45756700,8
0.10262700,0.23796900,6
0.18447400,0.34628200,8
0.32376600,0.47650300,8
0.05463500,0.42704600,8
0.40417100,0.08232200,6
0.06752100,0.06311800,6
0.12609100,0.30030800,6
0.34845500,0.32227500,8
0.22130400,0.14412200,6
0.15742100,0.22466400,6
0.00723200,0.00413900,6
0.13076900,0.23566500,6
0.44649000,0.18099400,4
0.27375100,0.20591100,6
0.39610700,0.40261400,8
0.44497600,0.30096400,4
0.29753500,0.04325800,6
0.19158200,0.06910900,6
0.43404900,0.43935500,8
0.05219200,0.16729300,6
0.14825500,0.38882600,8
0.34366900,0.40244900,8
0.06915500,0.12809600,6
0.48721900,0.14828300,4
0.44559200,0.30413900,4
0.10958600,0.36605500,8
0.12087700,0.19768400,6
0.47586500,0.39196900,8
0.01201600,0.20808800,6
0.27188800,0.35348100,8
0.17619500,0.38041200,8
0.35621000,0.04219300,6
0.15704300,0.04088000,6
0.34436400,0.30192600,8
0.30368300,0.40815700,8
0.27138000,0.48718000,8
0.14669000,0.36480200,8
0.10248000,0.30936000,6
0.19681300,0.40575200,8
0.02641400,0.41601500,8
0.20469900,0.12883100,6
0.27107100,0.34176700,8
0.48280800,0.49607600,8
0.12680900,0.02870500,6
0.34436200,0.47404300,8
0.44937200,0.43871300,8
0.05838600,0.05627800,6
0.14130500,0.37055200,8
0.45476300,0.08178800,4
0.47846300,0.45044100,8
0.43872200,0.18962500,4
0.15650600,0.38651700,8
0.19028400,0.19156100,6
0.08120200,0.46468600,8
0.23094100,0.10239700,6
0.21590000,0.41629300,8
0.33718200,0.04053900,6
0.22973000,0.20642600,6
0.46849500,0.20030200,4
0.26086500,0.47578500,8
0.45608000,0.10173800,4
0.32062500,0.31876700,8
0.16772600,0.34385800,8
0.21624000,0.29569700,6
0.22420000,0.12272700,6
0.36277800,0.05816500,6
0.09296300,0.32718600,6
0.48802900,0.21293900,4
0.02615000,0.09187200,6
0.00807700,0.06218800,6
0.34147600,0.26968500,6
0.26583000,0.13554600,6
0.46711900,0.38404800,8
0.37996800,0.47301800,8
0.48460000,0.23502500,4
0.14755400,0.42681800,8
0.10728300,0.46278500,8
0.27998400,0.32490800,8
0.12639000,0.01692400,6
0.22902300,0.17938500,6
0.34126300,0.14078100,6
0.47730400,0.22877600,4
0.36609400,0.15615600,6
0.42602000,0.47489700,8
0.47146800,0.02576500,4
0.41143200,0.01216600,6
0.27580700,0.37823500,8
0.42136600,0.35004100,8
0.14913600,0.40363300,8
0.26307500,0.09775600,6
0.12962000,0.26625500,6
0.25460800,0.31459300,8
0.48191300,0.43583200,8
0.47328500,0.02862400,4
0.24558400,0.10829800,6
0.19689500,0.39220800,8
0.23179500,0.17292800,6
0.41595600,0.17348200,6
0.42683100,0.48391000,8
0.17861600,0.27964400,6
0.15226000,0.01133200,6
0.05375700,0.27007400,6
0.11317800,0.27905500,6
0.16238300,0.34512900,8
0.13841800,0.34511200,8
0.03255400,0.08993600,6
0.47953200,0.44402900,8
0.47893400,0.31157300,4
0.48901200,0.28986500,4
0.29444000,0.13273700,6
0.34243500,0.43377800,8
0.26854000,0.09533400,6
0.20408300,0.48059100,8
0.41441000,0.38338800,8
0.36107300,0.39506700,8
0.29547700,0.39622400,8
0.36715500,0.07052900,6
0.49078400,0.29013000,4
0.14407500,1.78996500,9
0.02817200,1.75947900,9
0.28573700,1.68289800,11
0.04445600,1.74680700,9
0.49843600,1.77008800,1
0.00256300,1.95538100,9
0.18899100,1.69250800,9
0.00702700,1.98751600,9
0.18188700,1.74106400,9
0.11128700,1.64724300,11
0.40638500,1.83918500,9
0.00292500,1.92685200,9
0.14503500,1.68165600,11
0.08624700,1.94346000,9
0.07616400,1.79997300,9
0.25557800,1.60393300,11
0.37462200,1.90702500,9
0.06715500,1.55431800,11
0.05746500,1.97204800,9
0.07271100,1.51343200,11
0.07420400,1.59054800,11
0.27361200,1.89928600,9
0.34490000,1.84332300,9
0.49086200,1.73179300,1
0.04359500,1.98368300,9
0.42332300,1.63546800,11
0.40944300,1.95267200,9
0.28418400,1.87185500,9
0.24340300,1.89830000,9
0.16400600,1.70294200,9
0.01444300,1.56674500,11
0.16760800,1.52407300,11
0.15598000,1.64096200,11
0.41158500,1.60766900,11
0.18059600,1.82531400,9
0.14945900,1.96754900,9
0.17911800,1.71358000,9
0.11223900,1.78769600,9
0.09869700,1.73211100,9
0.11359100,1.55907000,11
0.41382100,1.71991700,11
0.07089600,1.53333100,11
0.41400900,1.99310700,9
0.33611900,1.83336100,9
0.33247000,1.54238600,11
0.11372900,1.55701500,11
0.43106900,1.82919200,9
0.26683700,1.97274700,9
0.43873500,1.97859400,9
0.47725600,1.93358900,1
0.41276800,1.51519500,11
0.03038600,1.92943800,9
0.15552100,1.65208100,11
0.44160200,1.75664400,1
0.27251800,1.52221400,11
0.22726600,1.60864100,11
0.30232600,1.63672600,11
0.35052400,1.98168200,9
0.08336000,1.76519500,9
0.23975000,1.64568200,11
0.14828800,1.85924400,9
0.28574600,1.55177200,11
0.45280500,1.58272600,11
0.37280100,1.93537000,9
0.15229700,1.96925400,9
0.28821000,1.52640600,11
0.43727600,1.70098700,11
0.28505000,1.69678400,11
0.12645800,1.99135700,9
0.14381400,1.55927400,11
0.29494600,1.55881400,11
0.28992600,1.98169800,9
0.18426700,1.69867600,9
0.37620000,1.69563900,11
0.00081700,1.99583500,9
0.23200900,1.65983900,11
0.45980600,1.77232100,1
0.21419200,1.58503200,11
0.07287000,1.93062500,9
0.26869200,1.53919000,11
0.20929300,1.93622200,9
0.42644600,1.82995900,9
0.38310000,1.78083300,9
0.01221800,1.90453500,9
0.03131900,1.88179200,9
0.04090100,1.81633200,9
0.25228000,1.50223500,11
0.11218500,1.88244600,9
0.06709100,1.92186300,9
0.09160200,1.99632300,9
0.25227000,1.74867700,9
0.48357900,1.66592600,1
0.16701800,1.93835700,9
0.16047100,1.71934000,9
0.26471100,1.77983400,9
0.01043900,1.75690200,9
0.13496200,1.81314300,9
0.10662000,1.83183700,9
0.46991700,1.86877400,1
0.18019700,1.50977400,11
0.28648800,1.65652700,11
0.00075800,1.89165500,9
0.06480500,1.58624500,11
0.22880800,1.88422100,9
0.18242700,1.77284000,9
0.40729500,1.96759800,9
0.13369100,1.96366800,9
0.00172300,1.94047600,9
0.02410700,1.92756400,9
0.28171200,1.61994600,11
0.22077100,1.66176700,11
0.36079000,1.73525700,9
0.32155000,1.60545800,11
0.37576200,1.78261500,9
0.27812500,1.89680200,9
0.09216200,1.90157200,9
0.07098400,1.57413500,11
0.16810800,1.89265700,9
0.28806400,1.50135200,11
0.39529800,1.82059700,9
0.30298400,1.69254200,11
0.46294700,1.73781000,1
0.48365800,1.62160500,11
0.15811600,1.91882100,9
0.48759100,1.52879600,11
0.42422000,1.61780000,11
0.21625800,1.67810400,11
0.34839500,1.74868000,9
0.40770300,1.97682900,9
0.43797400,1.54009500,11
0.14386100,1.84190800,9
0.47649500,1.63586200,11
0.23710700,1.68629800,11
0.32045700,1.79581900,9
0.03912400,1.90311000,9
0.20947300,1.80150100,9
0.18444600,1.74521400,9
0.01452400,1.88652600,9
0.14087200,1.53368600,11
0.34167600,1.99245600,9
0.18946300,1.67973000,11
0.04194100,1.89753600,9
0.09791500,1.57159800,11
0.45188900,1.77788200,1
0.28286200,1.96056200,9
0.10414300,1.53854000,11
0.17902100,1.57813300,11
0.20211200,1.79529500,9
0.34608400,1.83048100,9
0.34905200,1.69717500,11
1.54784700,0.04541900,3
1.85805200,0.35433000,5
1.63236000,0.39233200,5
1.94650900,0.47626700,5
1.52667700,0.25606000,3
1.73639900,0.43140200,5
1.53534200,0.02203800,3
1.73991400,0.31046100,5
1.89779000,0.42186900,5
1.90896900,0.21347000,5
1.71665800,0.29603800,5
1.86664600,0.38291800,5
1.91627900,0.35362300,5
1.61879500,0.47410300,5
1.82870800,0.24760800,5
1.86484000,0.18780200,5
1.83315900,0.03882200,5
1.98823600,0.19005800,5
1.69403800,0.39153400,5
1.90910000,0.20925400,5
1.85258300,0.12937900,5
1.72419000,0.43157300,5
1.92761100,0.08156700,5
1.94272900,0.31254500,5
1.57200600,0.46620900,5
1.65048500,0.18456700,5
1.61330700,0.39013200,5
1.59905600,0.06813400,5
1.57910700,0.39267200,5
1.52252800,0.38796800,3
1.77099000,0.32474000,5
1.92942000,0.35431100,5
1.50432000,0.23381000,3
1.70428800,0.09435600,5
1.97545000,0.32054300,5
1.58042100,0.20914000,5
1.95278000,0.44334600,5
1.91269100,0.28713300,5
1.61356600,0.07350800,5
1.68798700,0.02740800,5
1.86452700,0.04538400,5
1.85951100,0.01241800,5
1.89100400,0.40364600,5
1.88084900,0.32327500,5
1.97679400,0.12278100,5
1.74582500,0.10888100,5
1.82479800,0.46274600,5
1.91100400,0.40432800,5
1.68719400,0.22912100,5
1.68911900,0.44370000,5
1.58311500,0.22609200,5
1.55372900,0.42775100,5
1.74165900,0.22626800,5
1.78812200,0.18786400,5
1.65855800,0.33258100,5
1.54475000,0.43430900,5
1.79593400,0.17442900,5
1.65543700,0.28900900,5
1.98631700,0.46272800,5
1.94711600,0.08084300,5
1.52446500,0.02670100,3
1.87306200,0.42500600,5
1.74350300,0.06898600,5
1.96537400,0.41699000,5
1.57551800,0.00504000,3
1.95086600,0.34648700,5
1.69099800,0.39785300,5
1.84962200,0.17682600,5
1.79633700,0.15960700,5
1.99310200,0.14152700,5
1.54414200,0.36820200,5
1.65700700,0.18113200,5
1.77718700,0.23845400,5
1.90304500,0.08067500,5
1.98358200,0.49530300,5
1.76326100,0.07099400,5
1.88810400,0.11949300,5
1.58081400,0.32554100,5
1.54262400,0.17498000,3
1.64183700,0.21842800,5
1.60717100,0.18170200,5
1.69447500,0.40914600,5
1.73240500,0.26736000,5
1.55324200,0.28475000,5
1.56416700,0.11753100,3
1.72948900,0.02122800,5
1.89121400,0.04466400,5
1.91212500,0.02237900,5
1.84840200,0.31344400,5
1.64659200,0.25672000,5
1.86929800,0.19249600,5
1.72471700,0.04078000,5
1.75456800,0.05056800,5
1.60318100,0.11058900,5
1.78547500,0.17908700,5
1.61418400,0.38225800,5
1.76544400,0.40239000,5
1.81828800,0.12725500,5
1.71687600,0.43193600,5
1.57648500,0.37829900,5
1.69526600,0.33146100,5
1.78621100,0.23777700,5
1.80816100,0.38631100,5
1.73430600,0.38215200,5
1.54261300,0.11205600,3
1.66889500,0.44302200,5
1.91152200,0.09505900,5
1.98164700,0.09838200,5
1.72661200,0.33074700,5
1.82212300,0.12601100,5
1.99380400,0.21418000,5
1.53664500,0.35507000,5
1.50531000,0.34183900,3
1.53561500,0.40165100,5
1.67208100,0.30361800,5
1.54521100,0.28937100,5
1.50003100,0.17962900,3
1.69209400,0.03705600,5
1.86400600,0.00771400,5
1.50304900,0.04214600,3
1.87454900,0.05442700,5
1.67540800,0.10065600,5
1.66425900,0.30479500,5
1.88865500,0.18235400,5
1.84290500,0.18430700,5
1.98279200,0.12329700,5
1.68344100,0.14032300,5
1.52484900,0.20691100,3
1.80469400,0.33953400,5
1.62132700,0.17954400,5
1.71071500,0.38308200,5
1.81144200,0.08673100,5
1.53165800,0.10162100,3
1.99369700,0.42237700,5
1.68654900,0.16884900,5
1.59660100,0.45463800,5
1.95439700,0.46396600,5
1.60331000,0.22949600,5
1.59686500,0.32098800,5
1.57948900,0.15585500,5
1.72304900,0.02603200,5
1.53386400,0.24442500,3
1.52494200,0.16244400,3
1.76177700,0.00678000,5
1.84074000,0.15801100,5
1.78342900,0.22063100,5
1.72238800,0.15857400,5
1.59058100,0.23274600,5
1.79366100,0.13793100,5
1.65814500,0.20185100,5
1.68551300,1.95526700,2
1.56041600,1.68047000,10
1.72657700,1.88816200,2
1.55558200,1.69684000,10
1.84843300,1.50182200,10
1.66675100,1.52589200,10
1.83760200,1.56326800,10
1.59286900,1.63172800,10
1.62923600,1.57301500,10
1.72872200,1.82311200,2
1.79108300,1.86616100,2
1.65964900,1.98820900,2
1.69052700,1.62982700,10
1.72360700,1.86512200,2
1.57239600,1.59451600,10
1.60096000,1.66074700,10
1.90069000,1.58327700,10
1.90061700,1.95204200,2
1.83350500,1.54438100,10
1.86009200,1.69101300,10
1.60719300,1.65081400,10
1.56660500,1.78755800,2
1.90309500,1.52296500,10
1.53652600,1.66275300,10
1.95826400,1.61972300,10
1.56124700,1.84927000,2
1.76011700,1.84752700,2
1.93901500,1.66528900,10
1.63426300,1.95699400,2
1.56429100,1.70364600,10
1.89457500,1.83233900,2
1.83889000,1.85885800,2
1.97508300,1.83011500,2
1.50244400,1.86129900,12
1.60437200,1.89066900,2
1.75367300,1.79998900,2
1.61490300,1.72823500,2
1.94848000,1.89326700,2
1.90205200,1.50373900,10
1.71607400,1.81012800,2
1.86062700,1.99815000,2
1.53013700,1.65402700,10
1.83026700,1.93360500,2
1.60843900,1.79570800,2
1.67533200,1.73457100,2
1.99139900,1.58192100,10
1.60978900,1.68192400,10
1.76774600,1.55286000,10
1.75305500,1.58912600,10
1.67371900,1.67271800,10
1.66890400,1.82154900,2
1.69121300,1.71499600,10
1.79624900,1.68753700,10
1.80978000,1.84699600,2
1.72801100,1.95291200,2
1.79760400,1.62642300,10
1.73223300,1.96944500,2
1.64736300,1.55706100,10
1.73825500,1.66214800,10
1.82430000,1.55024100,10
1.72996400,1.89032400,2
1.54590100,1.60410600,10
1.59802400,1.98291000,2
1.56523100,1.74368300,2
1.50346600,1.54993500,10
1.81329800,1.76129900,2
1.69613500,1.98882700,2
1.77972800,1.55913500,10
1.51323100,1.93677900,2
1.67559000,1.92352000,2
1.95553900,1.76857200,2
1.72738900,1.85401300,2
1.80193400,1.60300400,10
1.89703200,1.62944100,10
1.67637200,1.66046400,10
1.90902500,1.61771800,10
1.82578200,1.70921300,10
1.69317500,1.92665300,2
1.60218700,1.74859300,2
1.71877300,1.84886700,2
1.76782600,1.50362500,10
1.70453100,1.67554900,10
1.75818100,1.74738900,2
1.83744900,1.84099400,2
1.94456600,1.92505400,2
1.92338600,1.51265300,10
1.73525700,1.52661600,10
1.82221900,1.65994400,10
1.54218000,1.64414300,10
1.59134900,1.81911100,2
1.71874700,1.65371700,10
1.97267000,1.72113600,10
1.54369300,1.98231800,2
1.71021600,1.66504700,10
1.68561900,1.95548500,2
1.67835800,1.99992600,2
1.83343200,1.77291300,2
1.93371700,1.82547600,2
1.81900300,1.72600300,10
1.57790500,1.53325600,10
1.59007700,1.85391200,2
1.73273500,1.58848500,10
1.81385800,1.83280800,2
1.98473200,1.99579300,2
1.70465600,1.50677100,10
1.85157400,1.70138600,10
1.87261600,1.59822900,10
1.65950500,1.75876900,2
1.58478600,1.78076600,2
1.69784600,1.92554300,2
1.81461600,1.95786200,2
1.63435900,1.96471700,2
1.83151800,1.76732400,2
1.93356300,1.79557200,2
1.84817800,1.52311900,10
1.91900000,1.77631700,2
1.90009000,1.51378900,10
1.66001000,1.80362100,2
1.67912400,1.79982200,2
1.54374700,1.58253500,10
1.98092900,1.89107400,2
1.71397400,1.85443500,2
1.75459200,1.93978000,2
1.51959200,1.57028600,10
1.96222200,1.85465700,2
1.71791300,1.96190400,2
1.56595200,1.52731300,10
1.92037000,1.69479800,10
1.96039800,1.66336900,10
1.65163900,1.78280300,2
1.55967200,1.52767100,10
1.91710100,1.70689500,10
1.52982800,1.74542900,2
1.83809100,1.70841700,10
1.82994900,1.64930000,10
1.71959100,1.52040200,10
1.78809400,1.52618300,10
1.86078500,1.85976900,2
1.89193500,1.99690700,2
1.50537000,1.82786200,12
1.81813400,1.65698900,10
1.55550700,1.95714100,2
1.95939500,1.51729400,10
1.54103900,1.99779200,2
1.83360800,1.70971900,10
1.84383700,1.65960000,10
1.77560600,1.86487900,2
1.82611500,1.91165000,2
1.71880500,1.52631500,10
1.80107800,1.59522200,10
0.66854100,0.35111900,4
0.68577600,0.01899900,4
0.67176700,0.03028200,4
0.79046800,0.34218700,4
0.65952800,0.37536900,4
0.63729500,0.04183300,4
0.74620700,0.39406500,4
0.64246500,0.34420000,4
0.76609100,0.12214000,4
0.72995900,0.26780100,4
0.78122200,0.12590600,4
0.79713000,0.12947500,4
0.76601100,0.37363600,4
0.71263000,0.00463100,4
0.71808900,0.14567000,4
0.77359600,0.37409200,4
0.61380500,0.33147300,4
0.77105600,0.22473300,4
0.75199200,0.35290900,4
0.69086800,0.11839300,4
0.71104400,0.05651900,4
0.61205200,0.20327900,4
0.78205000,0.23360600,4
0.75522500,0.21435900,4
0.73470600,0.35543600,4
0.68087900,0.19401600,4
0.72286300,0.25190300,4
0.74060400,0.16148200,4
0.64307200,0.21548700,4
0.64388800,0.26934900,4
0.72214300,0.17838300,4
0.61899200,0.10771100,4
0.72870500,0.38917500,4
0.71842200,0.35127500,4
0.77893100,0.20645200,4
0.74786600,0.29201400,4
0.63804700,0.23027300,4
0.68204300,0.15972800,4
0.70694500,0.00840900,4
0.67170100,0.30513600,4
0.72715100,0.18280800,4
0.64309500,0.30488000,4
0.63759700,0.18273300,4
0.64459400,0.24510100,4
0.77310700,0.02455700,4
0.70463000,0.24999300,4
0.70718800,0.24418400,4
0.63101500,0.34403700,4
0.71065600,0.26663100,4
0.70375000,0.17134800,4
0.62284100,0.20825600,4
0.79173300,0.14286400,4
0.71355400,0.21069600,4
0.65837500,0.24184400,4
0.65167500,0.12155300,4
0.71193800,0.39043400,4
0.79020500,0.26539400,4
0.60347800,0.16480900,4
0.62777500,0.38965400,4
0.67860000,0.14366200,4
0.71309400,0.22353600,4
0.74881500,0.28459800,4
0.62147400,0.25402100,4
0.76407900,0.04522500,4
0.75155000,0.10162400,4
0.74019000,0.10053300,4
0.76548200,0.26952600,4
0.72304000,0.05538700,4
0.72737800,0.24326400,4
0.65626700,0.11075100,4
0.78239700,0.33413700,4
0.75969000,0.01450900,4
0.76288100,0.28802900,4
0.62298500,0.21252200,4
0.60812800,0.12235400,4
0.67236100,1.91281800,1
0.74081000,1.90734500,1
0.77758300,1.98559900,1
0.75575600,1.67393200,1
0.73249700,1.64397800,1
0.74577600,1.90895100,1
0.76429000,1.88516200,1
0.71436900,1.98947000,1
0.70504400,1.71904400,1
0.60664000,1.61150400,1
0.79368700,1.67092200,1
0.72740400,1.98442300,1
0.66730100,1.71735900,1
0.70943900,1.69088500,1
0.74779100,1.69893800,1
0.74502300,1.85309600,1
0.73324400,1.75093900,1
0.70034300,1.79977800,1
0.66288800,1.60272900,1
0.79505400,1.79418600,1
0.64036800,1.91893400,1
0.74821600,1.96206600,1
0.77213600,1.79021200,1
0.66703500,1.94943900,1
0.60606600,1.62870900,1
0.68627200,1.64363200,1
0.73998200,1.68306800,1
0.65388200,1.90697600,1
0.71059300,1.96011100,1
0.60239100,1.70110800,1
0.77042300,1.92506200,1
0.74572000,1.82085400,1
0.71362300,1.94949600,1
0.69759800,1.71013700,1
0.72112900,1.88590100,1
0.72040800,1.69842700,1
0.66145500,1.77006000,1
0.68226300,1.67471900,1
0.60547700,1.88718800,1
0.62528400,1.90706600,1
0.69187800,1.88505000,1
0.62952700,1.61920100,1
0.71451400,1.67703200,1
0.79466500,1.65180200,1
0.69374400,1.75041600,1
0.65550900,1.86446400,1
0.64089100,1.97987500,1
0.79763300,1.87545600,1
0.72826400,1.74345700,1
0.64580400,1.68987900,1
0.73678700,1.64810800,1
0.76063800,1.93281300,1
0.76907300,1.69403900,1
0.69782200,1.78260000,1
0.78786500,1.84202100,1
0.75945300,1.89040900,1
0.76808500,1.89493200,1
0.79848900,1.97573200,1
0.73528800,1.96467500,1
0.62499700,1.60349500,1
0.70417200,1.76783900,1
0.70683500,1.87697300,1
0.72781900,1.77822800,1
0.75758400,1.82172500,1
0.72170300,1.86167600,1
0.66102300,1.68925500,1
0.63605100,1.82830500,1
0.79410100,1.87515400,1
0.71596500,1.75966400,1
0.77932200,1.82497400,1
0.61078500,1.60295400,1
0.62266500,1.79209100,1
0.77250400,1.77179600,1
0.67457500,1.61536200,1
0.71759000,1.75277200,1
1.28928800,0.00037000,3
1.31742000,0.38924800,3
1.25168600,0.31655800,3
1.32958400,0.39873000,3
1.39106500,0.26361700,3
1.28563800,0.37728300,3
1.30766000,0.11394600,3
1.21046100,0.05430500,3
1.20044700,0.00405900,3
1.26419200,0.08322500,3
1.20372100,0.12632800,3
1.26978600,0.18843500,3
1.21509400,0.26343800,3
1.21755300,0.23605700,3
1.32905000,0.11148200,3
1.22261600,0.15589600,3
1.27786900,0.05360900,3
1.25203600,0.21420400,3
1.32566300,0.27467800,3
1.23544400,0.12164000,3
1.26149300,0.34836600,3
1.32630200,0.25807400,3
1.29396400,0.08171000,3
1.29052900,0.10566900,3
1.36238100,0.26806800,3
1.26501100,0.20390500,3
1.24851500,0.27800500,3
1.25061700,0.17500600,3
1.29821300,0.10862300,3
1.28263100,0.21549200,3
1.34353100,0.01537500,3
1.25610600,0.10931700,3
1.35375600,0.36640000,3
1.27445700,0.29035600,3
1.23765800,0.28797400,3
1.33667000,0.16675600,3
1.26946600,0.01062000,3
1.38185300,0.21690500,3
1.21754400,0.17902100,3
1.36938000,0.27659500,3
1.21741600,0.15480100,3
1.38876000,0.15916300,3
1.34974400,0.11985100,3
1.36535700,0.28519500,3
1.35906200,0.17880700,3
1.35649800,0.14563200,3
1.38049300,0.06286200,3
1.31698000,0.38188400,3
1.32940100,0.25307800,3
1.35389200,0.03882700,3
1.35286500,0.16990400,3
1.28768400,0.13130700,3
1.24202700,0.31658500,3
1.38975100,0.06207700,3
1.36087200,0.11770400,3
1.27638500,0.23880900,3
1.25963500,0.06009300,3
1.30473900,0.06013300,3
1.31000600,0.02185200,3
1.23855100,0.07540500,3
1.22450000,0.16627600,3
1.22966200,0.17014900,3
1.20378000,0.08093800,3
1.29596300,0.08892300,3
1.29345600,0.35826400,3
1.26720400,0.07960500,3
1.32578300,0.14239100,3
1.21718500,0.32784600,3
1.37191500,0.30816300,3
1.30414700,0.14773400,3
1.33679100,0.09158600,3
1.30078600,0.00445600,3
1.39144600,0.35713500,3
1.31109600,0.16700900,3
1.35645600,0.06577500,3
1.24333900,1.92380800,12
1.32546100,1.89858400,12
1.33676000,1.64125100,12
1.34911300,1.99441700,12
1.22422600,1.70512200,12
1.28752500,1.77600600,12
1.25379500,1.95693700,12
1.38322700,1.66745800,12
1.28928800,1.82213400,12
1.30682600,1.94709500,12
1.36326000,1.72424700,12
1.38402400,1.83312500,12
1.36533800,1.78899100,12
1.22534000,1.76562100,12
1.21470600,1.86443600,12
1.24882000,1.72680700,12
1.28759200,1.91823100,12
1.21121900,1.93269200,12
1.24894100,1.92007200,12
1.24459400,1.73256700,12
1.27201600,1.77742400,12
1.23292700,1.66892400,12
1.32048600,1.96471600,12
