x1,x2,cluster
0.49427500,1.69558500,4
0.30784900,1.55046400,8
0.20702200,1.94252900,8
0.33468600,1.93891700,8
0.16895500,1.82143900,8
0.31455100,1.82692300,8
0.36199200,1.58026400,8
0.25346900,1.69491100,8
0.02185300,1.78205300,8
0.14548100,1.82437100,8
0.13377800,1.75596500,8
0.00741900,1.81548100,8
0.49973900,1.54321000,4
0.40411400,1.60925700,8
0.35382400,1.74296600,8
0.40777700,1.58356900,8
0.34673600,1.55833000,8
0.16234600,1.88271700,8
0.45522300,1.75302600,4
0.09126700,1.99619900,8
0.49770600,1.65583200,4
0.29547800,1.72389900,8
0.45352500,1.79160800,4
0.33728200,1.55212800,8
0.18993900,1.67531700,8
0.39536600,1.61775600,8
0.49837700,1.77857000,4
0.20637900,1.85619300,8
0.02945300,1.66700800,8
0.27929100,1.61298300,8
0.29482200,1.81121700,8
0.08018200,1.94853500,8
0.37324900,1.59390200,8
0.23715400,1.58083000,8
0.31808400,1.57167500,8
0.30775300,1.89190300,8
0.01383700,1.60110100,8
0.28455100,1.67046400,8
0.37067500,1.50553100,8
0.28852100,1.77526500,8
0.27737200,1.54175700,8
0.31432200,1.68160900,8
0.15563900,1.52370300,8
0.44684600,1.91689600,4
0.27171900,1.57409500,8
0.16414300,1.70014600,8
0.16477100,1.60448100,8
0.17828200,1.67517200,8
0.14578100,1.76896900,8
1.74274400,0.46739700,0
1.80563300,0.29770400,0
1.97264200,0.40026400,0
1.84641500,0.29239000,0
1.98233000,0.07877800,0
1.81620500,0.25801300,0
1.54392200,0.18492500,3
1.98426600,0.35250100,0
1.50977700,0.23252900,3
1.64098500,0.05914700,0
1.92216900,0.19759600,0
1.54484600,0.22542700,3
1.55419700,0.37423800,3
1.56737600,0.16622400,3
1.58737500,0.00601400,3
1.80618900,0.29947900,0
1.73342800,0.20783400,0
1.54618800,0.06796900,3
1.85046900,0.42452900,0
1.94939900,0.20213800,0
1.98704900,0.16878700,0
1.74507700,0.19583300,0
1.81149200,0.04334600,0
1.97344100,0.19930300,0
1.54848100,0.08018300,3
1.50875600,0.38196500,3
1.85002400,0.22287400,0
1.65048000,0.18122200,0
1.97376100,0.33740700,0
1.52479900,0.23298300,3
1.72794900,0.46140900,0
1.88310800,0.17459300,0
1.86956900,0.09211500,0
1.61887300,0.42150100,0
1.50963300,0.16932600,3
1.94978400,0.44525800,0
1.58807900,0.03121300,3
1.72822400,0.02236400,0
1.62959400,0.00801700,3
1.74982400,0.38096200,0
1.78121200,0.47153800,0
1.72724100,0.14554800,0
1.56274200,0.07674500,3
1.78425200,0.46863200,0
1.83188000,0.11594600,0
1.90393300,0.24266900,0
1.67726100,0.35563800,0
1.73385100,0.30561000,0
1.80478900,0.44151200,0
1.51114000,0.08906100,3
1.97522900,0.43802200,0
1.62074700,0.20931100,0
1.68437900,0.31554200,0
1.94131300,0.06837700,0
1.55102700,0.21029100,3
1.66483900,0.11475500,0
1.79248400,0.06010500,0
1.69868500,0.01166600,0
1.72264100,0.26252000,0
1.57142000,0.07442200,3
1.90329200,0.31078000,0
1.96766600,0.46786500,0
1.91592300,0.43802900,0
1.61130400,0.29988700,0
1.69817200,0.14033300,0
1.70128700,0.40769000,0
1.50688300,0.05509100,3
1.97979000,0.30968300,0
1.82795500,0.04301100,0
1.77852300,0.48784300,0
1.95210700,0.45899700,0
1.54580200,0.37285500,3
1.97525700,0.00017400,0
1.90431800,0.12751600,0
1.66236200,0.18767500,0
1.72751700,0.06264400,0
1.93438900,0.47295600,0
1.55115700,0.27412700,3
1.69947900,0.15906800,0
1.85581400,0.35977300,0
1.85147500,0.29266100,0
1.86597900,0.36025900,0
1.50158300,0.41347400,3
1.51188600,0.36976300,3
1.89232100,0.04459700,0
1.59130700,0.07873000,3
1.96675500,0.06905500,0
1.95031900,0.34376300,0
1.73063700,0.16605500,0
1.67437100,0.22777900,0
1.85019800,0.27370800,0
1.84399100,0.31731400,0
1.87416700,0.10412900,0
1.86309800,0.00328700,0
1.55499300,0.06151000,3
1.71209100,0.30652600,0
1.97133300,0.00409100,0
1.71276700,0.24001800,0
1.52151000,0.14694300,3
1.51762100,0.12611400,3
1.86595000,0.02400600,0
1.55216700,0.22880700,3
1.54557100,0.31508800,3
1.54567700,0.01873300,3
1.79258900,0.49631200,0
1.58309300,0.36166600,0
1.98042600,0.19100500,0
1.79885300,0.41008700,0
1.73019000,0.28205300,0
1.91199100,0.48175200,0
1.90262400,0.29649900,0
1.77109800,0.22924900,0
1.55646900,0.28846900,3
1.93760500,0.44015200,0
1.94686900,0.42746500,0
1.58634200,0.35865100,0
1.77073300,0.24566100,0
1.64342100,0.48644400,0
1.63992200,0.01003500,0
1.61323800,0.40319200,0
1.67764300,0.46300800,0
1.96877400,0.24497000,0
1.68863800,0.21870600,0
1.79232200,0.09293300,0
1.54954300,0.41106400,3
1.55741300,0.15380300,3
1.80221500,0.26467500,0
1.53694700,0.25880600,3
1.90989600,0.09963000,0
1.80737300,0.36832600,0
1.75372500,0.38756600,0
1.69430000,0.44581700,0
1.70543900,0.34768800,0
1.77097200,0.25641000,0
1.51102100,0.20876600,3
1.67783800,0.35317400,0
1.75959900,0.16593400,0
1.57876500,0.23711700,3
1.89207900,0.22956300,0
1.50746600,0.41581300,3
1.52479100,0.09757800,3
1.68628700,0.33990000,0
1.82487100,0.38229000,0
1.61879400,0.46675300,0
1.77612800,0.48813500,0
1.86739700,0.48623900,0
1.91683200,0.16769200,0
1.92779200,0.04476000,0
1.51416700,0.27990800,3
1.50307900,0.12068000,3
1.66400900,1.53669500,1
1.76217600,1.53674000,1
1.96923600,1.55185800,1
1.83949500,1.94321700,1
1.75497000,1.79980600,1
1.89584900,1.96935400,1
1.72493400,1.65056800,1
1.51414900,1.61998000,5
1.54954100,1.97232200,5
1.54773200,1.88926400,5
1.60338400,1.88301300,1
1.77396500,1.97417400,1
1.93746400,1.58857300,1
1.83131000,1.89650600,1
1.57980900,1.86682300,5
1.93412600,1.78422900,1
1.90704100,1.64339100,1
1.76621300,1.52040700,1
1.61901700,1.75875300,1
1.75149200,1.94111400,1
1.77884800,1.94400800,1
1.58817500,1.75252600,1
1.95136700,1.70706000,1
1.51142300,1.84175900,5
1.68460300,1.78058500,1
1.71868800,1.67605400,1
1.93079900,1.99849600,1
1.75184800,1.52054900,1
1.99625200,1.94858800,1
1.88068300,1.75613800,1
1.74250200,1.99560500,1
1.67339200,1.64583800,1
1.53536100,1.78119400,5
1.97156500,1.98057100,1
1.85279900,1.58504300,1
1.90940000,1.63343800,1
1.51789200,1.97494400,5
1.92993400,1.66531800,1
1.71883500,1.98262000,1
1.95468500,1.75403100,1
1.81444200,1.61684800,1
1.95731400,1.86430800,1
1.90062800,1.86575800,1
1.67682100,1.73646700,1
1.73100900,1.94612700,1
1.58122000,1.94796800,5
1.84308500,1.92908200,1
1.95881800,1.99389000,1
1.64039000,1.50882500,1
1.67089500,1.53993500,1
1.72053700,1.58383800,1
1.64700300,1.72465300,1
1.91926100,1.98845900,1
1.64204400,1.62641000,1
1.86138800,1.64683800,1
1.60293500,1.76497000,1
1.77103400,1.62094000,1
1.71188600,1.77760300,1
1.89545400,1.98965300,1
1.78318000,1.69526900,1
1.63956900,1.72695500,1
1.69085900,1.54571600,1
1.89156200,1.74373200,1
1.89578100,1.82717600,1
1.54380800,1.52000500,1
1.92231300,1.72893300,1
1.87799200,1.78217100,1
1.80724300,1.82311100,1
1.78842000,1.97332700,1
1.60649700,1.81585500,1
1.76334200,1.82382200,1
1.99886900,1.82543300,1
1.63053000,1.65387300,1
1.87019200,1.54983700,1
1.80039400,1.63045400,1
1.99626600,1.59708200,1
1.60761400,1.55657100,1
1.56830800,1.67768400,1
1.86055100,1.89266400,1
1.82086000,1.80069100,1
1.85663000,1.59706200,1
1.92876400,1.57215900,1
1.91144000,1.52524000,1
1.63723500,1.66810400,1
1.87947500,1.54611800,1
1.77700200,1.54275000,1
1.71523600,1.71768300,1
1.89514100,1.93725500,1
1.83483400,1.81394800,1
1.70143600,1.77415400,1
1.89030700,1.71059300,1
1.88997800,1.55837000,1
1.56150800,1.61758000,1
1.64619000,1.95693300,1
1.60374800,1.89361300,1
1.79060600,1.79643900,1
1.66329600,1.68954700,1
1.54242900,1.79978800,5
1.78737700,1.94564300,1
1.80829400,1.98190800,1
1.61050800,1.81105900,1
1.71463200,1.73791200,1
1.89478500,1.86302400,1
1.80564100,1.78655500,1
1.93818800,1.57786900,1
1.92312300,1.77686900,1
1.84200300,1.84639500,1
1.76929700,1.52648800,1
1.74612900,1.93204700,1
1.52918800,1.53645800,1
1.89937800,1.64192200,1
1.69531300,1.61922900,1
1.83074500,1.61784900,1
1.89411300,1.68400700,1
1.92722500,1.55761800,1
1.56094900,1.94684200,5
1.90390100,1.84489600,1
1.74846800,1.57155800,1
1.97284000,1.50042900,1
1.68176000,1.50203700,1
1.97875400,1.56686100,1
1.89295900,1.51639600,1
1.87144500,1.50481800,1
1.87780600,1.81922800,1
1.62770100,1.90886700,1
1.71719000,1.78936400,1
1.61865700,1.84853700,1
1.99778700,1.81748100,1
1.94250500,1.90180500,1
1.64764700,1.50043500,1
1.90704300,1.97628100,1
1.97496400,1.80731100,1
1.65167700,1.80676200,1
1.76124100,1.69597500,1
1.84434500,1.57694800,1
1.71366100,1.53828600,1
1.97519300,1.93777800,1
1.92574500,1.60716800,1
1.99596000,1.78519500,1
1.73020600,1.78937600,1
1.92162700,1.51612500,1
1.95343400,1.61404100,1
1.51924600,1.60298800,5
1.59711500,1.62902300,1
1.85777000,1.71431600,1
1.87927400,1.61455500,1
1.78222800,1.76186200,1
1.86435800,1.59686500,1
1.80582600,1.67303500,1
1.59997900,1.61320100,1
0.79371700,0.29727400,7
0.70261900,0.14725700,7
0.61930100,0.31937500,7
0.69410800,0.37485700,7
0.76857900,0.26077400,7
0.62793600,0.09140300,7
0.69812700,0.06276800,7
0.67906000,0.29147400,7
0.66548400,0.04910600,7
0.72697300,0.04151500,7
0.75819300,0.36796500,7
0.63282100,0.15450800,7
0.61489200,0.31115800,7
0.71897100,0.39219400,7
0.63745600,0.07776500,7
0.64466100,0.13415700,7
0.77147400,0.19665100,7
0.75277200,0.15652100,7
0.66693600,0.28211400,7
0.60048100,0.07909000,7
0.62183200,0.26913900,7
0.78048300,0.16822500,7
0.75841100,0.15954300,7
0.68968200,0.32380400,7
0.78519000,0.20751600,7
0.60868000,0.03211400,7
0.65736600,0.38287600,7
0.71809700,0.03252400,7
0.66409900,0.27257400,7
0.69670200,0.22434000,7
0.74321700,0.31579000,7
0.72152600,0.13121800,7
0.75219300,0.01520000,7
0.62156300,0.04405400,7
0.60884600,0.12678000,7
0.62439900,0.37928300,7
0.65600700,0.20275400,7
0.77899600,0.21801200,7
0.70147300,0.24709300,7
0.73810100,0.23246700,7
0.73791100,0.04019800,7
0.74018500,0.25970300,7
0.75690200,0.29919800,7
0.74348200,0.04858800,7
0.73718100,0.26254400,7
0.73369900,0.38455000,7
0.60917000,0.12234500,7
0.65210000,0.08761300,7
0.77622900,0.37516900,7
0.77216800,0.28275900,7
0.60762700,0.02178300,7
0.69071100,0.05766200,7
0.60904300,0.01857900,7
0.79322500,0.35136800,7
0.72348800,0.26820400,7
0.70354800,0.05849400,7
0.61885600,0.13416600,7
0.63425000,0.28706100,7
0.67787500,0.37396000,7
0.71692000,0.27404600,7
0.72207100,0.10753100,7
0.71045400,0.04131800,7
0.67338800,0.37263000,7
0.76064700,0.06557400,7
0.78548500,0.36593200,7
0.71581200,0.23945000,7
0.76123700,0.02849200,7
0.69089000,0.01697800,7
0.61384000,0.00642700,7
0.71640800,0.06508900,7
0.72596500,0.00246600,7
0.60888400,0.18385200,7
0.61472200,0.33125500,7
0.65569200,0.31169700,7
0.61978900,0.30109300,7
0.72010800,1.89783700,4
0.69785300,1.66704300,4
0.74120200,1.80265600,4
0.72859900,1.83509800,4
0.72843800,1.77783500,4
0.61580100,1.74438400,4
0.63227700,1.88149100,4
0.60163300,1.81412200,4
0.70979900,1.89964300,4
0.60313900,1.61435000,4
0.79827900,1.77380900,4
0.62687900,1.80416600,4
0.65985400,1.77557600,4
0.62108300,1.97851400,4
0.66688200,1.72249100,4
0.68421100,1.77432100,4
0.76025800,1.89563100,4
0.76464600,1.70902700,4
0.63192700,1.69772900,4
0.65831200,1.95934300,4
0.65801000,1.88177000,4
0.63933200,1.63532700,4
0.64040500,1.98343900,4
0.64340300,1.66463000,4
0.70244000,1.60687200,4
0.76440600,1.97403500,4
0.72807400,1.64163800,4
0.72180900,1.84017700,4
0.73435100,1.72991700,4
0.70977200,1.87859800,4
0.72326200,1.75633600,4
0.64840600,1.95005400,4
0.67185300,1.79897200,4
0.72348500,1.68525500,4
0.78836800,1.65850300,4
0.62295700,1.76399100,4
0.78742200,1.77354000,4
0.65693200,1.73186500,4
0.71861100,1.63368200,4
0.78239500,1.99760200,4
0.62071500,1.71782300,4
0.64471400,1.72618800,4
0.76753800,1.71380500,4
0.69506700,1.82785000,4
0.72166600,1.71647800,4
0.64626100,1.94015700,4
0.61884700,1.85477500,4
0.78896700,1.81027800,4
0.66840400,1.76441900,4
0.60620300,1.60671700,4
0.77403100,1.70137700,4
0.69601000,1.62459000,4
0.65451500,1.88222700,4
0.64053800,1.99579000,4
0.67538900,1.84107900,4
0.74435700,1.77514400,4
0.79018500,1.60873800,4
0.70562900,1.74593000,4
0.73393700,1.74829400,4
0.68082900,1.67290500,4
0.71175300,1.72235700,4
0.65704800,1.72822400,4
0.68173700,1.72064600,4
0.75545000,1.82544100,4
0.74421200,1.94268200,4
0.65531600,1.61901200,4
0.71819100,1.80883100,4
0.75013400,1.96150400,4
0.71116900,1.66397900,4
0.72555300,1.65797800,4
0.76982000,1.64160600,4
0.78356200,1.81677300,4
0.73682600,1.67208300,4
0.72808700,1.96818700,4
0.63306000,1.94748800,4
1.37427400,0.20732100,3
1.23448400,0.09628600,3
1.24703500,0.31461300,3
1.21961900,0.27472000,3
1.29400700,0.11735300,3
1.32611900,0.34776900,3
1.35390400,0.07773800,3
1.37390600,0.31106500,3
1.39330400,0.02779900,3
1.38756100,0.09614900,3
1.25322600,0.31877500,3
1.38207800,0.30499100,3
1.23144500,0.21231000,3
1.26378900,0.03569200,3
1.26728200,0.31307700,3
1.34223400,0.18981200,3
1.39271100,0.02722500,3
1.34890300,0.09277400,3
1.26691500,0.22830100,3
1.21528300,0.31234200,3
1.22101500,0.32206600,3
1.37527200,0.02612300,3
1.30549500,0.12388300,3
1.22602000,0.36763500,3
1.35494500,0.39713600,3
1.20642000,0.27143400,3
1.26303900,0.34838900,3
1.33394000,0.04135600,3
1.29523800,0.23476600,3
1.37815600,0.18190300,3
1.35754800,0.11130400,3
1.34332300,0.16136700,3
1.28671400,0.03078400,3
1.38249100,0.11624500,3
1.23055400,0.30582500,3
1.27212100,0.06007300,3
1.24671500,0.35277400,3
1.33887700,0.32576300,3
1.36394700,0.35921500,3
1.24917400,0.14909900,3
1.32206500,0.35166300,3
1.34729100,0.09202100,3
1.23508600,0.18728200,3
1.25929500,0.00785800,3
1.30659600,0.35323500,3
1.26769700,0.26670000,3
1.26723800,0.02954700,3
1.30574600,0.38757600,3
1.20125400,0.05609900,3
1.32041800,0.06518000,3
1.28236900,0.24167000,3
1.20964100,0.03232800,3
1.24883800,0.06269600,3
1.35195900,0.26542300,3
1.21333200,0.02167300,3
1.31581100,0.31865600,3
1.22538400,0.16990300,3
1.26078600,0.26372000,3
1.28245700,0.14655900,3
1.22464600,0.01533300,3
1.22023700,0.34578700,3
1.32762900,0.13885400,3
1.30361100,0.09585400,3
1.31947400,0.16482500,3
1.38683500,0.01908800,3
1.24480600,0.17625500,3
1.21472000,0.03865800,3
1.30897400,0.38801800,3
1.39624500,0.20797200,3
1.28911800,0.00369800,3
1.39781600,0.26075700,3
1.25418700,0.01378500,3
1.37547000,0.31464500,3
1.33284700,0.39011200,3
1.39362300,0.30836000,3
1.39962600,1.93493000,5
1.36257000,1.91235500,5
1.23737700,1.65906700,5
1.26771400,1.82502600,5
1.37804700,1.99209700,5
1.36062200,1.95138300,5
1.22398000,1.96848900,5
1.33528400,1.95834400,5
1.20837900,1.98719400,5
1.32255300,1.91055200,5
1.26628800,1.60817800,5
1.20154700,1.91292000,5
1.35637500,1.72788900,5
1.24886900,1.92083600,5
1.39899900,1.96668400,5
1.32481500,1.72624900,5
1.37750000,1.60475600,5
1.23032900,1.78762600,5
1.28732500,1.91910500,5
1.35926400,1.64401400,5
1.31157700,1.70262300,5
1.31757800,1.73822000,5
1.25173100,1.68737500,5
